Price,Close,High,Low,Open,Volume,RSI,Signal
Ticker,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,,
Datetime,,,,,,,
2025-04-04 00:00:00+00:00,1.1047282218933105,1.1049723625183105,1.1043622493743896,1.1049723625183105,0,48.35231185688314,NEUTRE
2025-04-04 00:15:00+00:00,1.1042402982711792,1.1047282218933105,1.1041183471679688,1.1047282218933105,0,45.34253475433234,NEUTRE
2025-04-04 00:30:00+00:00,1.1059499979019165,1.1059499979019165,1.1039965152740479,1.1042402982711792,0,55.73910202114645,NEUTRE
2025-04-04 00:45:00+00:00,1.1063170433044434,1.1065618991851807,1.1059499979019165,1.106439471244812,0,57.603567918854424,NEUTRE
2025-04-04 01:00:00+00:00,1.1060723066329956,1.1065618991851807,1.1060723066329956,1.106439471244812,0,55.912326028351245,NEUTRE
2025-04-04 01:15:00+00:00,1.1063170433044434,1.107051968574524,1.1061947345733643,1.1063170433044434,0,57.26358658031345,NEUTRE
2025-04-04 01:30:00+00:00,1.106439471244812,1.1069294214248657,1.1063170433044434,1.106439471244812,0,57.957769366025175,NEUTRE
2025-04-04 01:45:00+00:00,1.107051968574524,1.107419729232788,1.1065618991851807,1.1065618991851807,0,61.34102234200668,NEUTRE
2025-04-04 02:00:00+00:00,1.1082788705825806,1.1082788705825806,1.1068068742752075,1.107051968574524,0,67.05937480745851,NEUTRE
2025-04-04 02:15:00+00:00,1.1068068742752075,1.1081559658050537,1.1065618991851807,1.1081559658050537,0,56.29951243711655,NEUTRE
2025-04-04 02:30:00+00:00,1.1069294214248657,1.107419729232788,1.106439471244812,1.106439471244812,0,56.91925538618382,NEUTRE
2025-04-04 02:45:00+00:00,1.1066844463348389,1.1072970628738403,1.1066844463348389,1.107051968574524,0,55.23298496754237,NEUTRE
2025-04-04 03:00:00+00:00,1.1071745157241821,1.1071745157241821,1.1061947345733643,1.1066844463348389,0,57.918802098231716,NEUTRE
2025-04-04 03:15:00+00:00,1.1077877283096313,1.1081559658050537,1.1071745157241821,1.1071745157241821,0,61.06641196281442,NEUTRE
2025-04-04 03:30:00+00:00,1.109385371208191,1.109385371208191,1.1079105138778687,1.1079105138778687,0,67.81996934335649,NEUTRE
2025-04-04 03:45:00+00:00,1.1096316576004028,1.1100010871887207,1.1092623472213745,1.1096316576004028,0,68.72073151585319,NEUTRE
2025-04-04 04:00:00+00:00,1.109139323234558,1.1100010871887207,1.109139323234558,1.1097548007965088,0,64.81498945416821,NEUTRE
2025-04-04 04:15:00+00:00,1.109385371208191,1.1096316576004028,1.109139323234558,1.109139323234558,0,65.85930669011388,NEUTRE
2025-04-04 04:30:00+00:00,1.1090162992477417,1.1092623472213745,1.1086474657058716,1.109139323234558,0,62.846099259200514,NEUTRE
2025-04-04 04:45:00+00:00,1.1090162992477417,1.109385371208191,1.1088933944702148,1.1092623472213745,0,62.846099259200514,NEUTRE
2025-04-04 05:00:00+00:00,1.1101243495941162,1.1101243495941162,1.1088933944702148,1.1090162992477417,0,67.95157660630665,NEUTRE
2025-04-04 05:15:00+00:00,1.110864281654358,1.110987663269043,1.1101243495941162,1.1101243495941162,0,70.83380714148379,VENDRE 🔴
2025-04-04 05:30:00+00:00,1.1084016561508179,1.1106175184249878,1.1084016561508179,1.1106175184249878,0,53.567043813203504,NEUTRE
2025-04-04 05:45:00+00:00,1.1087703704833984,1.1087703704833984,1.1082788705825806,1.1084016561508179,0,55.32306617376466,NEUTRE
2025-04-04 06:00:00+00:00,1.1079105138778687,1.1088933944702148,1.107419729232788,1.1088933944702148,0,50.52434925017596,NEUTRE
2025-04-04 06:15:00+00:00,1.1068068742752075,1.1076650619506836,1.1068068742752075,1.1076650619506836,0,45.11521401893979,NEUTRE
2025-04-04 06:30:00+00:00,1.1065618991851807,1.1071745157241821,1.106439471244812,1.1065618991851807,0,43.989430760802705,NEUTRE
2025-04-04 06:45:00+00:00,1.1053388118743896,1.107051968574524,1.1053388118743896,1.1065618991851807,0,38.78560705624108,NEUTRE
2025-04-04 07:00:00+00:00,1.1068068742752075,1.1069294214248657,1.1054610013961792,1.1055831909179688,0,46.904611427905834,NEUTRE
2025-04-04 07:15:00+00:00,1.1053388118743896,1.1068068742752075,1.1053388118743896,1.1068068742752075,0,41.042338787330046,NEUTRE
2025-04-04 07:30:00+00:00,1.1024142503738403,1.1053388118743896,1.1024142503738403,1.1050944328308105,0,32.36436259544803,NEUTRE
2025-04-04 07:45:00+00:00,1.1002310514450073,1.1025358438491821,1.1002310514450073,1.1024142503738403,0,27.66226790375495,ACHETER 🟢
2025-04-04 08:00:00+00:00,1.100473165512085,1.100473165512085,1.0984183549880981,1.1002310514450073,0,28.896024793757462,ACHETER 🟢
2025-04-04 08:15:00+00:00,1.1007153987884521,1.1008366346359253,1.1002310514450073,1.1007153987884521,0,30.179089833331687,NEUTRE
2025-04-04 08:30:00+00:00,1.1002310514450073,1.1009578704833984,1.0992635488510132,1.1009578704833984,0,29.050299687943976,ACHETER 🟢
2025-04-04 08:45:00+00:00,1.1001100540161133,1.1008366346359253,1.0997470617294312,1.100473165512085,0,28.76088984769312,ACHETER 🟢
2025-04-04 09:00:00+00:00,1.0978153944015503,1.0999890565872192,1.0978153944015503,1.0998680591583252,0,23.89840364291527,ACHETER 🟢
2025-04-04 09:15:00+00:00,1.0982975959777832,1.0987803936004639,1.0978153944015503,1.0979359149932861,0,26.702794344011807,ACHETER 🟢
2025-04-04 09:30:00+00:00,1.0981770753860474,1.098659634590149,1.0981770753860474,1.098538875579834,0,26.44053420331572,ACHETER 🟢
2025-04-04 09:45:00+00:00,1.0989010334014893,1.0993843078613281,1.0974539518356323,1.0979359149932861,0,30.834930361488404,NEUTRE
2025-04-04 10:00:00+00:00,1.0990219116210938,1.0991426706314087,1.0974539518356323,1.0989010334014893,0,31.56999673795167,NEUTRE
2025-04-04 10:15:00+00:00,1.1043622493743896,1.1043622493743896,1.0987803936004639,1.0991426706314087,0,54.55101548161582,NEUTRE
2025-04-04 10:30:00+00:00,1.1038745641708374,1.1052166223526,1.1038745641708374,1.1043622493743896,0,52.80692453114546,NEUTRE
2025-04-04 10:45:00+00:00,1.1033873558044434,1.1047282218933105,1.1025358438491821,1.1038745641708374,0,51.050904084644486,NEUTRE
2025-04-04 11:00:00+00:00,1.1047282218933105,1.1053388118743896,1.102657437324524,1.1037527322769165,0,55.442430872857464,NEUTRE
2025-04-04 11:15:00+00:00,1.1054610013961792,1.106439471244812,1.1048502922058105,1.1055831909179688,0,57.67712756267694,NEUTRE
2025-04-04 11:30:00+00:00,1.1077877283096313,1.1081559658050537,1.1049723625183105,1.1053388118743896,0,63.872796769116725,NEUTRE
2025-04-04 11:45:00+00:00,1.1060723066329956,1.1072970628738403,1.1058276891708374,1.1071745157241821,0,57.221827046034086,NEUTRE
2025-04-04 12:00:00+00:00,1.1050944328308105,1.1071745157241821,1.1048502922058105,1.1063170433044434,0,53.783741713291775,NEUTRE
2025-04-04 12:15:00+00:00,1.1090162992477417,1.109139323234558,1.1050944328308105,1.1050944328308105,0,63.30608181352098,NEUTRE
2025-04-04 12:30:00+00:00,1.1039965152740479,1.109139323234558,1.1035091876983643,1.109139323234558,0,49.30361418523136,NEUTRE
2025-04-04 12:45:00+00:00,1.1016855239868164,1.1047282218933105,1.101078987121582,1.1030223369598389,0,44.4311903911754,NEUTRE
2025-04-04 13:00:00+00:00,1.1037527322769165,1.1037527322769165,1.1016855239868164,1.1024142503738403,0,49.26149560810701,NEUTRE
2025-04-04 13:15:00+00:00,1.102657437324524,1.1047282218933105,1.102657437324524,1.1041183471679688,0,46.93362360038566,NEUTRE
2025-04-04 13:30:00+00:00,1.1029006242752075,1.1041183471679688,1.102292776107788,1.1036310195922852,0,47.526528671142565,NEUTRE
2025-04-04 13:45:00+00:00,1.1014429330825806,1.1029006242752075,1.1014429330825806,1.102657437324524,0,44.32934908191172,NEUTRE
2025-04-04 14:00:00+00:00,1.1008366346359253,1.1012003421783447,1.0997470617294312,1.100594401359558,0,43.032663233638914,NEUTRE
2025-04-04 14:15:00+00:00,1.1001100540161133,1.1014429330825806,1.0991426706314087,1.1012003421783447,0,41.46724413560899,NEUTRE
2025-04-04 14:30:00+00:00,1.098056435585022,1.0998680591583252,1.098056435585022,1.0998680591583252,0,37.333430199951344,NEUTRE
2025-04-04 14:45:00+00:00,1.0991426706314087,1.0991426706314087,1.0964912176132202,1.0973334312438965,0,40.7007450742566,NEUTRE
2025-04-04 15:00:00+00:00,1.0995051860809326,1.1002310514450073,1.0987803936004639,1.0989010334014893,0,41.82425560389043,NEUTRE
2025-04-04 15:15:00+00:00,1.0987803936004639,1.0999890565872192,1.0976948738098145,1.0996261835098267,0,40.184938170870176,NEUTRE
2025-04-04 15:30:00+00:00,1.100594401359558,1.100594401359558,1.0979359149932861,1.0991426706314087,0,45.900253684778846,NEUTRE
2025-04-04 15:45:00+00:00,1.1018069982528687,1.1018069982528687,1.1001100540161133,1.1008366346359253,0,49.38199629231803,NEUTRE
2025-04-04 16:00:00+00:00,1.0995051860809326,1.1019283533096313,1.0995051860809326,1.1019283533096313,0,43.640451198802666,NEUTRE
2025-04-04 16:15:00+00:00,1.0984183549880981,1.0997470617294312,1.0979359149932861,1.0991426706314087,0,41.20443084421984,NEUTRE
2025-04-04 16:30:00+00:00,1.0972130298614502,1.0992635488510132,1.0972130298614502,1.0987803936004639,0,38.62909955433671,NEUTRE
2025-04-04 16:45:00+00:00,1.0972130298614502,1.0975743532180786,1.096611499786377,1.0973334312438965,0,38.62909955433671,NEUTRE
2025-04-04 17:00:00+00:00,1.0940918922424316,1.0976948738098145,1.0928961038589478,1.0975743532180786,0,32.524254916774865,NEUTRE
2025-04-04 17:15:00+00:00,1.0934937000274658,1.0948106050491333,1.0930156707763672,1.0944511890411377,0,31.496854500733107,NEUTRE
2025-04-04 17:30:00+00:00,1.0942115783691406,1.0944511890411377,1.093135118484497,1.0934937000274658,0,34.18380656869719,NEUTRE
2025-04-04 17:45:00+00:00,1.095170259475708,1.0958904027938843,1.0942115783691406,1.0942115783691406,0,37.69825838755924,NEUTRE
2025-04-04 18:00:00+00:00,1.0958904027938843,1.0958904027938843,1.0943313837051392,1.0949305295944214,0,40.278070707508085,NEUTRE
2025-04-04 18:15:00+00:00,1.0961307287216187,1.0962508916854858,1.0955302715301514,1.0955302715301514,0,41.1538056570673,NEUTRE
2025-04-04 18:30:00+00:00,1.0964912176132202,1.0968520641326904,1.0957703590393066,1.0962508916854858,0,42.51545687763567,NEUTRE
2025-04-04 18:45:00+00:00,1.0944511890411377,1.0961307287216187,1.0944511890411377,1.0961307287216187,0,37.26096586880788,NEUTRE
2025-04-04 19:00:00+00:00,1.0937328338623047,1.0944511890411377,1.093135118484497,1.0944511890411377,0,35.59282059740762,NEUTRE
2025-04-04 19:15:00+00:00,1.0945708751678467,1.0949305295944214,1.0936132669448853,1.0936132669448853,0,39.02255032580975,NEUTRE
2025-04-04 19:30:00+00:00,1.096611499786377,1.096611499786377,1.0945708751678467,1.0945708751678467,0,46.494084650334486,NEUTRE
2025-04-04 19:45:00+00:00,1.0948106050491333,1.0967316627502441,1.0948106050491333,1.0964912176132202,0,41.64446461551644,NEUTRE
2025-04-04 20:00:00+00:00,1.0952903032302856,1.0952903032302856,1.0946906805038452,1.0948106050491333,0,43.33978830341101,NEUTRE
2025-04-04 20:15:00+00:00,1.0939722061157227,1.095650315284729,1.0936132669448853,1.0954102277755737,0,39.90891621083936,NEUTRE
2025-04-04 20:30:00+00:00,1.0944511890411377,1.09505033493042,1.0938525199890137,1.0938525199890137,0,41.71457229489316,NEUTRE
2025-04-04 20:45:00+00:00,1.0964912176132202,1.0972130298614502,1.0948106050491333,1.0948106050491333,0,48.77466933544024,NEUTRE
2025-04-04 21:00:00+00:00,1.0962508916854858,1.0962508916854858,1.0962508916854858,1.0962508916854858,0,48.036474722391326,NEUTRE
2025-04-04 21:15:00+00:00,1.0962508916854858,1.0962508916854858,1.0962508916854858,1.0962508916854858,0,48.036474722391326,NEUTRE
2025-04-06 23:00:00+00:00,1.1002310514450073,1.1002310514450073,1.098538875579834,1.098538875579834,0,59.740059602940775,NEUTRE
2025-04-06 23:15:00+00:00,1.0990219116210938,1.1002310514450073,1.0990219116210938,1.1001100540161133,0,55.64019380779424,NEUTRE
2025-04-06 23:30:00+00:00,1.0998680591583252,1.0998680591583252,1.0987803936004639,1.0992635488510132,0,57.82165636383258,NEUTRE
2025-04-06 23:45:00+00:00,1.0987803936004639,1.1002310514450073,1.0987803936004639,1.0997470617294312,0,54.13629071508127,NEUTRE
2025-04-07 00:00:00+00:00,1.0955302715301514,1.0981770753860474,1.0955302715301514,1.0981770753860474,0,44.922418859364,NEUTRE
2025-04-07 00:15:00+00:00,1.0961307287216187,1.0964912176132202,1.095170259475708,1.095170259475708,0,46.72640315760798,NEUTRE
2025-04-07 00:30:00+00:00,1.0955302715301514,1.096611499786377,1.0955302715301514,1.0960105657577515,0,45.13437759963947,NEUTRE
2025-04-07 00:45:00+00:00,1.0968520641326904,1.0969723463058472,1.0955302715301514,1.0958904027938843,0,49.234722579697916,NEUTRE
2025-04-07 01:00:00+00:00,1.0967316627502441,1.0972130298614502,1.0962508916854858,1.0972130298614502,0,48.87640166982982,NEUTRE
2025-04-07 01:15:00+00:00,1.0972130298614502,1.0974539518356323,1.0961307287216187,1.0963709354400635,0,50.429689433764345,NEUTRE
2025-04-07 01:30:00+00:00,1.0978153944015503,1.0978153944015503,1.0961307287216187,1.0969723463058472,0,52.37949873018464,NEUTRE
2025-04-07 01:45:00+00:00,1.0968520641326904,1.0981770753860474,1.0968520641326904,1.0974539518356323,0,49.05623217151661,NEUTRE
2025-04-07 02:00:00+00:00,1.0957703590393066,1.096611499786377,1.0955302715301514,1.096611499786377,0,45.56070541638336,NEUTRE
2025-04-07 02:15:00+00:00,1.0940918922424316,1.0958904027938843,1.0939722061157227,1.0958904027938843,0,40.71296120298901,NEUTRE
2025-04-07 02:30:00+00:00,1.0927767753601074,1.0939722061157227,1.0925379991531372,1.0939722061157227,0,37.358838798553464,NEUTRE
2025-04-07 02:45:00+00:00,1.0937328338623047,1.0937328338623047,1.0926573276519775,1.0926573276519775,0,41.15430978463238,NEUTRE
2025-04-07 03:00:00+00:00,1.0938525199890137,1.0940918922424316,1.0933741331100464,1.0937328338623047,0,41.63110444133973,NEUTRE
2025-04-07 03:15:00+00:00,1.0942115783691406,1.0945708751678467,1.0938525199890137,1.0938525199890137,0,43.12006016996171,NEUTRE
2025-04-07 03:30:00+00:00,1.0946906805038452,1.0948106050491333,1.0943313837051392,1.0943313837051392,0,45.13133949480423,NEUTRE
2025-04-07 03:45:00+00:00,1.0954102277755737,1.095650315284729,1.09505033493042,1.09505033493042,0,48.09958616962259,NEUTRE
2025-04-07 04:00:00+00:00,1.0963709354400635,1.0963709354400635,1.0952903032302856,1.0952903032302856,0,51.845270607680696,NEUTRE
2025-04-07 04:15:00+00:00,1.0976948738098145,1.0978153944015503,1.096611499786377,1.096611499786377,0,56.50403292418195,NEUTRE
2025-04-07 04:30:00+00:00,1.098659634590149,1.098659634590149,1.0973334312438965,1.0976948738098145,0,59.57331164495072,NEUTRE
2025-04-07 04:45:00+00:00,1.0989010334014893,1.0990219116210938,1.0984183549880981,1.0984183549880981,0,60.32766575687467,NEUTRE
2025-04-07 05:00:00+00:00,1.098659634590149,1.0990219116210938,1.0984183549880981,1.098659634590149,0,59.13925217292421,NEUTRE
2025-04-07 05:15:00+00:00,1.0997470617294312,1.0999890565872192,1.098538875579834,1.098659634590149,0,62.70350744848129,NEUTRE
2025-04-07 05:30:00+00:00,1.0993843078613281,1.1003520488739014,1.0993843078613281,1.0999890565872192,0,60.79826502047773,NEUTRE
2025-04-07 05:45:00+00:00,1.1019283533096313,1.1019283533096313,1.0993843078613281,1.0997470617294312,0,68.11534262240366,NEUTRE
2025-04-07 06:00:00+00:00,1.1012003421783447,1.1021713018417358,1.101078987121582,1.1018069982528687,0,64.41036192472168,NEUTRE
2025-04-07 06:15:00+00:00,1.100594401359558,1.1019283533096313,1.100594401359558,1.1012003421783447,0,61.416032127383744,NEUTRE
2025-04-07 06:30:00+00:00,1.1008366346359253,1.1012003421783447,1.1001100540161133,1.1003520488739014,0,62.17309676082383,NEUTRE
2025-04-07 06:45:00+00:00,1.100594401359558,1.1024142503738403,1.0999890565872192,1.101078987121582,0,60.88653101159704,NEUTRE
2025-04-07 07:00:00+00:00,1.1043622493743896,1.1048502922058105,1.100594401359558,1.100594401359558,0,70.95468471882707,VENDRE 🔴
2025-04-07 07:15:00+00:00,1.1030223369598389,1.1041183471679688,1.1030223369598389,1.1038745641708374,0,64.58760349145075,NEUTRE
2025-04-07 07:30:00+00:00,1.1027790307998657,1.1029006242752075,1.1019283533096313,1.1027790307998657,0,63.47378332305886,NEUTRE
2025-04-07 07:45:00+00:00,1.100473165512085,1.1021713018417358,1.100473165512085,1.1021713018417358,0,53.97395679944183,NEUTRE
2025-04-07 08:00:00+00:00,1.1009578704833984,1.102292776107788,1.1008366346359253,1.1008366346359253,0,55.482239749890226,NEUTRE
2025-04-07 08:15:00+00:00,1.0976948738098145,1.101078987121582,1.0976948738098145,1.1009578704833984,0,44.83137082408703,NEUTRE
2025-04-07 08:30:00+00:00,1.0990219116210938,1.0990219116210938,1.0973334312438965,1.098056435585022,0,49.110092766894056,NEUTRE
2025-04-07 08:45:00+00:00,1.0996261835098267,1.1009578704833984,1.0992635488510132,1.0992635488510132,0,50.974652616531294,NEUTRE
2025-04-07 09:00:00+00:00,1.0975743532180786,1.0996261835098267,1.0975743532180786,1.0993843078613281,0,44.95200484804787,NEUTRE
2025-04-07 09:15:00+00:00,1.0961307287216187,1.0981770753860474,1.0961307287216187,1.0976948738098145,0,41.25845753649155,NEUTRE
2025-04-07 09:30:00+00:00,1.0957703590393066,1.0969723463058472,1.0952903032302856,1.0962508916854858,0,40.3668009519456,NEUTRE
2025-04-07 09:45:00+00:00,1.096611499786377,1.096611499786377,1.0954102277755737,1.0957703590393066,0,43.43938562536411,NEUTRE
2025-04-07 10:00:00+00:00,1.0969723463058472,1.0974539518356323,1.0967316627502441,1.0968520641326904,0,44.75446352533176,NEUTRE
2025-04-07 10:15:00+00:00,1.098659634590149,1.098659634590149,1.0972130298614502,1.0972130298614502,0,50.54476391076928,NEUTRE
2025-04-07 10:30:00+00:00,1.0975743532180786,1.0992635488510132,1.0975743532180786,1.098659634590149,0,47.12355432478045,NEUTRE
2025-04-07 10:45:00+00:00,1.0962508916854858,1.0974539518356323,1.0961307287216187,1.0974539518356323,0,43.276654758120706,NEUTRE
2025-04-07 11:00:00+00:00,1.0954102277755737,1.0967316627502441,1.0954102277755737,1.0962508916854858,0,40.98777531364806,NEUTRE
2025-04-07 11:15:00+00:00,1.0948106050491333,1.0957703590393066,1.0939722061157227,1.0957703590393066,0,39.38759449942218,NEUTRE
2025-04-07 11:30:00+00:00,1.0949305295944214,1.0952903032302856,1.0943313837051392,1.0949305295944214,0,39.8930167100347,NEUTRE
2025-04-07 11:45:00+00:00,1.0970927476882935,1.0970927476882935,1.0946906805038452,1.0946906805038452,0,48.26873400064749,NEUTRE
2025-04-07 12:00:00+00:00,1.095650315284729,1.0970927476882935,1.095650315284729,1.0968520641326904,0,43.87627713524974,NEUTRE
2025-04-07 12:15:00+00:00,1.0944511890411377,1.0962508916854858,1.0944511890411377,1.0958904027938843,0,40.570975007575974,NEUTRE
2025-04-07 12:30:00+00:00,1.0975743532180786,1.098056435585022,1.0949305295944214,1.0949305295944214,0,50.937745487986184,NEUTRE
2025-04-07 12:45:00+00:00,1.0978153944015503,1.0989010334014893,1.0978153944015503,1.0978153944015503,0,51.63891342421552,NEUTRE
2025-04-07 13:00:00+00:00,1.0970927476882935,1.0978153944015503,1.0968520641326904,1.0978153944015503,0,49.36129706161588,NEUTRE
2025-04-07 13:15:00+00:00,1.0969723463058472,1.0978153944015503,1.0961307287216187,1.0978153944015503,0,48.973721211260546,NEUTRE
2025-04-07 13:30:00+00:00,1.095650315284729,1.0973334312438965,1.095650315284729,1.0970927476882935,0,44.812996467286624,NEUTRE
2025-04-07 13:45:00+00:00,1.0942115783691406,1.0957703590393066,1.0940918922424316,1.0955302715301514,0,40.75500392270606,NEUTRE
2025-04-07 14:00:00+00:00,1.096611499786377,1.0972130298614502,1.0943313837051392,1.0948106050491333,0,49.044015972684264,NEUTRE
2025-04-07 14:15:00+00:00,1.09505033493042,1.0970927476882935,1.0945708751678467,1.0960105657577515,0,44.66611711112996,NEUTRE
2025-04-07 14:30:00+00:00,1.0942115783691406,1.0954102277755737,1.0938525199890137,1.09505033493042,0,42.47250698014418,NEUTRE
2025-04-07 14:45:00+00:00,1.0928961038589478,1.0939722061157227,1.0922993421554565,1.0939722061157227,0,39.21929601922416,NEUTRE
2025-04-07 15:00:00+00:00,1.0926573276519775,1.0926573276519775,1.0915838479995728,1.0920606851577759,0,38.640743091947485,NEUTRE
2025-04-07 15:15:00+00:00,1.0926573276519775,1.0938525199890137,1.091941475868225,1.0922993421554565,0,38.640743091947485,NEUTRE
2025-04-07 15:30:00+00:00,1.0917030572891235,1.0917030572891235,1.0906314849853516,1.0915838479995728,0,36.16779453571724,NEUTRE
2025-04-07 15:45:00+00:00,1.0917030572891235,1.0924185514450073,1.091226577758789,1.0918222665786743,0,36.167794535717235,NEUTRE
2025-04-07 16:00:00+00:00,1.0913456678390503,1.0917030572891235,1.0909883975982666,1.0915838479995728,0,35.189603574029846,NEUTRE
2025-04-07 16:15:00+00:00,1.0925379991531372,1.0928961038589478,1.0918222665786743,1.0918222665786743,0,40.92959775516699,NEUTRE
2025-04-07 16:30:00+00:00,1.0913456678390503,1.0926573276519775,1.0913456678390503,1.0926573276519775,0,37.36570491313096,NEUTRE
2025-04-07 16:45:00+00:00,1.0933741331100464,1.0933741331100464,1.091226577758789,1.091226577758789,0,45.98303365121401,NEUTRE
2025-04-07 17:00:00+00:00,1.0938525199890137,1.0939722061157227,1.0934937000274658,1.0938525199890137,0,47.806806328204246,NEUTRE
2025-04-07 17:15:00+00:00,1.0945708751678467,1.0949305295944214,1.0939722061157227,1.0939722061157227,0,50.50897004297952,NEUTRE
2025-04-07 17:30:00+00:00,1.0942115783691406,1.0949305295944214,1.0940918922424316,1.0944511890411377,0,49.13865675071205,NEUTRE
2025-04-07 17:45:00+00:00,1.0944511890411377,1.09505033493042,1.0942115783691406,1.0945708751678467,0,50.11072343108092,NEUTRE
2025-04-07 18:00:00+00:00,1.0937328338623047,1.095170259475708,1.0937328338623047,1.0939722061157227,0,47.198313740545466,NEUTRE
2025-04-07 18:15:00+00:00,1.0928961038589478,1.0938525199890137,1.0926573276519775,1.0938525199890137,0,43.991172194936695,NEUTRE
2025-04-07 18:30:00+00:00,1.0936132669448853,1.0944511890411377,1.0933741331100464,1.0933741331100464,0,47.2967423140762,NEUTRE
2025-04-07 18:45:00+00:00,1.0937328338623047,1.0937328338623047,1.0928961038589478,1.0934937000274658,0,47.84936320055089,NEUTRE
2025-04-07 19:00:00+00:00,1.0932546854019165,1.0937328338623047,1.0930156707763672,1.093135118484497,0,45.78198074996396,NEUTRE
2025-04-07 19:15:00+00:00,1.0936132669448853,1.0942115783691406,1.0927767753601074,1.0927767753601074,0,47.610090091610466,NEUTRE
2025-04-07 19:30:00+00:00,1.0946906805038452,1.0946906805038452,1.0937328338623047,1.0939722061157227,0,52.76372181196876,NEUTRE
2025-04-07 19:45:00+00:00,1.0921800136566162,1.0945708751678467,1.0921800136566162,1.0944511890411377,0,42.317156167881315,NEUTRE
2025-04-07 20:00:00+00:00,1.0920606851577759,1.0922993421554565,1.0917030572891235,1.091941475868225,0,41.892619307698986,NEUTRE
2025-04-07 20:15:00+00:00,1.0909883975982666,1.0917030572891235,1.0909883975982666,1.0917030572891235,0,38.18540179775563,NEUTRE
2025-04-07 20:30:00+00:00,1.090869426727295,1.0911074876785278,1.0905125141143799,1.0911074876785278,0,37.78586755473038,NEUTRE
2025-04-07 20:45:00+00:00,1.0906314849853516,1.0911074876785278,1.0906314849853516,1.0909883975982666,0,36.953102995393785,NEUTRE
2025-04-07 21:00:00+00:00,1.0906314849853516,1.090869426727295,1.0905125141143799,1.0905125141143799,0,36.953102995393785,NEUTRE
2025-04-07 21:15:00+00:00,1.0911074876785278,1.091226577758789,1.0906314849853516,1.0906314849853516,0,40.02005540173474,NEUTRE
2025-04-07 21:30:00+00:00,1.0914647579193115,1.0914647579193115,1.0909883975982666,1.0909883975982666,0,42.28925207791974,NEUTRE
2025-04-07 21:45:00+00:00,1.0915838479995728,1.0917030572891235,1.091226577758789,1.0913456678390503,0,43.062516055319456,NEUTRE
2025-04-07 22:00:00+00:00,1.0915838479995728,1.0920606851577759,1.0913456678390503,1.0917030572891235,0,43.062516055319456,NEUTRE
2025-04-07 22:15:00+00:00,1.0917030572891235,1.0917030572891235,1.091226577758789,1.0917030572891235,0,43.93462291448929,NEUTRE
2025-04-07 22:30:00+00:00,1.0918222665786743,1.0921800136566162,1.091226577758789,1.091226577758789,0,44.84442211937837,NEUTRE
2025-04-07 22:45:00+00:00,1.091941475868225,1.0921800136566162,1.0918222665786743,1.091941475868225,0,45.79175119395188,NEUTRE
2025-04-07 23:00:00+00:00,1.091941475868225,1.0920606851577759,1.0918222665786743,1.0920606851577759,0,45.79175119395188,NEUTRE
2025-04-07 23:15:00+00:00,1.0917030572891235,1.0917030572891235,1.0911074876785278,1.0915838479995728,0,44.037338141771215,NEUTRE
2025-04-07 23:30:00+00:00,1.0920606851577759,1.0920606851577759,1.0915838479995728,1.0917030572891235,0,47.29900325838692,NEUTRE
2025-04-07 23:45:00+00:00,1.0918222665786743,1.0921800136566162,1.0918222665786743,1.0920606851577759,0,45.399309158181254,NEUTRE
2025-04-08 00:00:00+00:00,1.0927767753601074,1.0928961038589478,1.0920606851577759,1.0920606851577759,0,53.45858126494846,NEUTRE
2025-04-08 00:15:00+00:00,1.0937328338623047,1.0937328338623047,1.0924185514450073,1.0927767753601074,0,59.850954564143564,NEUTRE
2025-04-08 00:30:00+00:00,1.0945708751678467,1.0945708751678467,1.0937328338623047,1.0937328338623047,0,64.45900978316266,NEUTRE
2025-04-08 00:45:00+00:00,1.0942115783691406,1.0952903032302856,1.0940918922424316,1.0945708751678467,0,61.21506557776238,NEUTRE
2025-04-08 01:00:00+00:00,1.09505033493042,1.0955302715301514,1.0948106050491333,1.0949305295944214,0,65.5710007856425,NEUTRE
2025-04-08 01:15:00+00:00,1.0954102277755737,1.0955302715301514,1.0942115783691406,1.0946906805038452,0,67.26960263761401,NEUTRE
2025-04-08 01:30:00+00:00,1.0962508916854858,1.0962508916854858,1.095170259475708,1.095650315284729,0,70.88323664924124,VENDRE 🔴
2025-04-08 01:45:00+00:00,1.0963709354400635,1.0963709354400635,1.0960105657577515,1.0962508916854858,0,71.36933722917104,VENDRE 🔴
2025-04-08 02:00:00+00:00,1.0969723463058472,1.0969723463058472,1.0964912176132202,1.0964912176132202,0,73.73511991081841,VENDRE 🔴
2025-04-08 02:15:00+00:00,1.0970927476882935,1.0972130298614502,1.0969723463058472,1.0969723463058472,0,74.19484146345414,VENDRE 🔴
2025-04-08 02:30:00+00:00,1.0979359149932861,1.0979359149932861,1.0969723463058472,1.0969723463058472,0,77.20399993488508,VENDRE 🔴
2025-04-08 02:45:00+00:00,1.0974539518356323,1.0982975959777832,1.0974539518356323,1.0981770753860474,0,72.03321923697288,VENDRE 🔴
2025-04-08 03:00:00+00:00,1.0969723463058472,1.0975743532180786,1.0968520641326904,1.0974539518356323,0,67.190529057043,NEUTRE
